,week,month,day,hour,stoch_m15,stoch_h1,stoch_h4,bband_m15,bband_h1,bband_h4,want
0,39,9,1,0,82.58,72.25,8.48,90.85,30.56,37.89,0
1,39,9,1,0,56.0,72.25,8.48,18.97,30.56,37.89,0
2,39,9,1,0,20.16,72.25,8.48,75.9,30.56,37.89,0
3,39,9,1,0,6.82,72.25,8.48,49.02,30.56,37.89,0
4,39,9,1,1,16.79,71.95,8.48,22.49,52.17,37.89,0
5,39,9,1,1,36.31,71.95,8.48,7.72,52.17,37.89,0
6,39,9,1,1,61.77,71.95,8.48,8.18,52.17,37.89,0
7,39,9,1,1,90.61,71.95,8.48,14.46,52.17,37.89,0
8,39,9,1,2,86.9,46.69,8.48,16.61,43.24,37.89,0
9,39,9,1,2,71.55,46.69,8.48,4.4,43.24,37.89,0
10,39,9,1,2,40.51,46.69,8.48,11.59,43.24,37.89,0
11,39,9,1,2,62.12,46.69,8.48,4.89,43.24,37.89,0
12,39,9,1,3,79.1,23.55,8.48,5.35,32.8,37.89,0
13,39,9,1,3,100.0,23.55,8.48,44.77,32.8,37.89,0
14,39,9,1,3,85.59,23.55,8.48,20.63,32.8,37.89,0
15,39,9,1,3,69.49,23.55,8.48,16.11,32.8,37.89,0
16,39,9,1,4,31.67,26.45,10.61,21.06,33.72,26.64,0
17,39,9,1,4,6.21,26.45,10.61,71.93,33.72,26.64,0
18,39,9,1,4,20.0,26.45,10.61,8.71,33.72,26.64,0
19,39,9,1,4,25.57,26.45,10.61,41.9,33.72,26.64,0
20,39,9,1,5,26.05,20.64,10.61,120.45,54.61,26.64,0
21,39,9,1,5,6.93,20.64,10.61,105.25,54.61,26.64,0
22,39,9,1,5,10.36,20.64,10.61,70.06,54.61,26.64,0
23,39,9,1,5,22.51,20.64,10.61,67.28,54.61,26.64,0
24,39,9,1,6,36.63,9.44,10.61,79.0,49.03,26.64,0
25,39,9,1,6,47.79,9.44,10.61,64.17,49.03,26.64,1
26,39,9,1,6,41.79,9.44,10.61,64.28,49.03,26.64,0
27,39,9,1,6,42.86,9.44,10.61,50.45,49.03,26.64,1
28,39,9,1,7,58.93,13.06,10.61,25.0,35.68,26.64,1
29,39,9,1,7,65.67,13.06,10.61,39.0,35.68,26.64,1
30,39,9,1,7,79.49,13.06,10.61,19.36,35.68,26.64,1
31,39,9,1,7,77.46,13.06,10.61,14.82,35.68,26.64,1
32,39,9,1,8,98.68,30.91,14.8,8.79,29.35,19.38,1
33,39,9,1,8,88.89,30.91,14.8,2.99,29.35,19.38,1
34,39,9,1,8,60.23,30.91,14.8,18.96,29.35,19.38,1
35,39,9,1,8,23.16,30.91,14.8,38.71,29.35,19.38,0
36,39,9,1,9,0.0,27.15,14.8,154.48,94.96,19.38,0
37,39,9,1,9,18.15,27.15,14.8,64.2,94.96,19.38,0
38,39,9,1,9,13.35,27.15,14.8,157.86,94.96,19.38,0
39,39,9,1,9,12.53,27.15,14.8,138.35,94.96,19.38,0
40,39,9,1,10,27.06,28.34,14.8,25.69,64.8,19.38,0
41,39,9,1,10,65.22,28.34,14.8,42.45,64.8,19.38,1
42,39,9,1,10,98.7,28.34,14.8,58.66,64.8,19.38,1
43,39,9,1,10,92.25,28.34,14.8,15.74,64.8,19.38,1
44,39,9,1,11,82.35,36.58,14.8,18.05,30.56,19.38,1
45,39,9,1,11,79.75,36.58,14.8,117.53,30.56,19.38,0
46,39,9,1,11,91.93,36.58,14.8,157.6,30.56,19.38,0
47,39,9,1,11,93.56,36.58,14.8,108.48,30.56,19.38,0
48,39,9,1,12,94.68,82.41,33.92,108.2,144.48,42.5,0
49,39,9,1,12,93.76,82.41,33.92,95.13,144.48,42.5,0
50,39,9,1,12,99.79,82.41,33.92,82.8,144.48,42.5,0
51,39,9,1,12,99.62,82.41,33.92,75.87,144.48,42.5,0
52,39,9,1,13,99.24,96.56,33.92,69.39,123.38,42.5,0
53,39,9,1,13,100.0,96.56,33.92,67.18,123.38,42.5,0
54,39,9,1,13,65.0,96.56,33.92,52.7,123.38,42.5,1
55,39,9,1,13,43.18,96.56,33.92,49.42,123.38,42.5,1
56,39,9,1,14,6.02,94.64,33.92,29.13,87.83,42.5,0
57,39,9,1,14,11.8,94.64,33.92,30.18,87.83,42.5,0
58,39,9,1,14,15.27,94.64,33.92,26.71,87.83,42.5,0
59,39,9,1,14,23.76,94.64,33.92,21.4,87.83,42.5,0
60,39,9,1,15,22.05,88.41,33.92,9.36,76.65,42.5,0
61,39,9,1,15,63.31,88.41,33.92,51.52,76.65,42.5,1
62,39,9,1,15,53.55,88.41,33.92,6.94,76.65,42.5,1
63,39,9,1,15,30.96,88.41,33.92,65.2,76.65,42.5,0
64,39,9,1,16,3.73,63.2,53.5,121.83,15.35,20.0,0
65,39,9,1,16,52.69,63.2,53.5,172.55,15.35,20.0,0
66,39,9,1,16,82.32,63.2,53.5,160.93,15.35,20.0,0
67,39,9,1,16,99.22,63.2,53.5,122.32,15.35,20.0,0
68,39,9,1,17,94.0,74.52,53.5,83.35,159.03,20.0,0
69,39,9,1,17,80.38,74.52,53.5,58.08,159.03,20.0,0
70,39,9,1,17,50.49,74.52,53.5,30.94,159.03,20.0,0
71,39,9,1,17,0.0,74.52,53.5,13.3,159.03,20.0,0
72,39,9,1,18,11.72,73.68,53.5,34.97,101.2,20.0,0
73,39,9,1,18,12.99,73.68,53.5,0.19,101.2,20.0,0
74,39,9,1,18,23.13,73.68,53.5,6.66,101.2,20.0,0
75,39,9,1,18,5.36,73.68,53.5,35.02,101.2,20.0,0
76,39,9,1,19,17.43,73.76,53.5,15.1,53.7,20.0,0
77,39,9,1,19,24.17,73.76,53.5,16.49,53.7,20.0,0
78,39,9,1,19,44.67,73.76,53.5,14.52,53.7,20.0,0
79,39,9,1,19,48.29,73.76,53.5,34.79,53.7,20.0,0
80,39,9,1,20,33.22,50.07,74.93,43.9,29.25,33.1,0
81,39,9,1,20,6.49,50.07,74.93,58.25,29.25,33.1,0
82,39,9,1,20,0.0,50.07,74.93,60.83,29.25,33.1,0
83,39,9,1,20,0.0,50.07,74.93,63.86,29.25,33.1,0
84,39,9,1,21,4.39,26.18,74.93,62.31,9.25,33.1,0
85,39,9,1,21,6.98,26.18,74.93,62.88,9.25,33.1,0
86,39,9,1,21,17.29,26.18,74.93,56.86,9.25,33.1,0
87,39,9,1,21,12.99,26.18,74.93,56.95,9.25,33.1,0
88,39,9,1,22,39.13,11.77,74.93,48.37,6.1,33.1,0
89,39,9,1,22,25.0,11.77,74.93,58.65,6.1,33.1,0
90,39,9,1,22,19.32,11.77,74.93,56.5,6.1,33.1,0
91,39,9,1,22,0.0,11.77,74.93,58.59,6.1,33.1,0
92,39,9,1,23,0.0,0.0,74.93,94.6,30.88,33.1,0
93,39,9,1,23,16.3,0.0,74.93,63.9,30.88,33.1,0
94,39,9,1,23,23.87,0.0,74.93,69.03,30.88,33.1,0
95,39,9,1,23,36.92,0.0,74.93,66.37,30.88,33.1,0
96,39,9,2,0,33.49,0.92,44.95,63.85,28.71,5.47,0
97,39,9,2,0,37.93,0.92,44.95,50.8,28.71,5.47,0
98,39,9,2,0,47.06,0.92,44.95,56.43,28.71,5.47,0
99,39,9,2,0,66.67,0.92,44.95,46.3,28.71,5.47,0
100,39,9,2,1,70.21,6.27,44.95,49.75,23.68,5.47,0
101,39,9,2,1,53.06,6.27,44.95,56.51,23.68,5.47,0
102,39,9,2,1,34.0,6.27,44.95,44.01,23.68,5.47,0
103,39,9,2,1,52.63,6.27,44.95,21.92,23.68,5.47,0
104,39,9,2,2,84.13,17.39,44.95,17.9,22.46,5.47,1
105,39,9,2,2,100.0,17.39,44.95,5.46,22.46,5.47,0
106,39,9,2,2,100.0,17.39,44.95,12.03,22.46,5.47,0
107,39,9,2,2,100.0,17.39,44.95,24.08,22.46,5.47,0
108,39,9,2,3,100.0,42.77,44.95,49.74,16.18,5.47,0
109,39,9,2,3,100.0,42.77,44.95,119.43,16.18,5.47,0
110,39,9,2,3,100.0,42.77,44.95,115.61,16.18,5.47,0
111,39,9,2,3,94.56,42.77,44.95,92.6,16.18,5.47,0
112,39,9,2,4,64.75,66.15,43.82,31.95,18.15,9.62,1
113,39,9,2,4,48.06,66.15,43.82,66.45,18.15,9.62,0
114,39,9,2,4,18.7,66.15,43.82,23.61,18.15,9.62,0
115,39,9,2,4,18.25,66.15,43.82,1.53,18.15,9.62,0
116,39,9,2,5,0.0,56.03,43.82,130.78,53.4,9.62,0
117,39,9,2,5,0.0,56.03,43.82,154.62,53.4,9.62,0
118,39,9,2,5,0.0,56.03,43.82,133.64,53.4,9.62,0
119,39,9,2,5,6.95,56.03,43.82,88.12,53.4,9.62,0
120,39,9,2,6,18.06,19.93,43.82,75.85,68.08,9.62,0
121,39,9,2,6,39.0,19.93,43.82,71.7,68.08,9.62,1
122,39,9,2,6,72.83,19.93,43.82,59.17,68.08,9.62,1
123,39,9,2,6,95.41,19.93,43.82,48.03,68.08,9.62,1
124,39,9,2,7,100.0,5.68,43.82,39.26,60.68,9.62,0
125,39,9,2,7,100.0,5.68,43.82,35.64,60.68,9.62,0
126,39,9,2,7,74.67,5.68,43.82,43.35,60.68,9.62,1
127,39,9,2,7,54.55,5.68,43.82,34.48,60.68,9.62,1
128,39,9,2,8,53.13,11.45,12.59,19.79,53.43,13.15,1
129,39,9,2,8,88.3,11.45,12.59,0.63,53.43,13.15,1
130,39,9,2,8,100.0,11.45,12.59,14.59,53.43,13.15,0
131,39,9,2,8,100.0,11.45,12.59,20.96,53.43,13.15,0
132,39,9,2,9,100.0,38.7,12.59,53.95,26.6,13.15,0
133,39,9,2,9,87.21,38.7,12.59,43.65,26.6,13.15,1
134,39,9,2,9,89.16,38.7,12.59,118.35,26.6,13.15,0
135,39,9,2,9,92.28,38.7,12.59,148.21,26.6,13.15,0
136,39,9,2,10,100.0,75.43,12.59,121.96,15.13,13.15,0
137,39,9,2,10,83.56,75.43,12.59,63.74,15.13,13.15,1
138,39,9,2,10,58.64,75.43,12.59,51.86,15.13,13.15,1
139,39,9,2,10,60.3,75.43,12.59,128.78,15.13,13.15,0
140,39,9,2,11,79.81,100.0,12.59,107.84,41.02,13.15,0
141,39,9,2,11,58.45,100.0,12.59,15.37,41.02,13.15,1
142,39,9,2,11,33.02,100.0,12.59,4.96,41.02,13.15,0
143,39,9,2,11,21.33,100.0,12.59,35.11,41.02,13.15,0
144,39,9,2,12,42.8,89.31,36.75,54.12,12.04,14.15,1
145,39,9,2,12,66.93,89.31,36.75,58.84,12.04,14.15,1
146,39,9,2,12,82.65,89.31,36.75,49.2,12.04,14.15,1
147,39,9,2,12,97.67,89.31,36.75,61.19,12.04,14.15,1
148,39,9,2,13,96.62,84.83,36.75,60.85,42.89,14.15,1
149,39,9,2,13,85.96,84.83,36.75,41.62,42.89,14.15,1
150,39,9,2,13,48.18,84.83,36.75,24.73,42.89,14.15,1
151,39,9,2,13,26.52,84.83,36.75,34.02,42.89,14.15,0
152,39,9,2,14,18.12,66.67,36.75,19.73,38.59,14.15,0
153,39,9,2,14,43.7,66.67,36.75,32.47,38.59,14.15,1
154,39,9,2,14,85.09,66.67,36.75,133.91,38.59,14.15,0
155,39,9,2,14,100.0,66.67,36.75,116.39,38.59,14.15,0
156,39,9,2,15,97.46,78.73,36.75,92.09,123.83,14.15,0
157,39,9,2,15,86.77,78.73,36.75,59.94,123.83,14.15,1
158,39,9,2,15,75.0,78.73,36.75,67.73,123.83,14.15,1
159,39,9,2,15,50.31,78.73,36.75,52.58,123.83,14.15,1
160,39,9,2,16,36.26,81.31,66.7,58.69,101.36,50.65,0
161,39,9,2,16,39.04,81.31,66.7,51.68,101.36,50.65,0
162,39,9,2,16,78.87,81.31,66.7,71.59,101.36,50.65,0
163,39,9,2,16,95.34,81.31,66.7,83.37,101.36,50.65,0
164,39,9,2,17,86.8,96.88,66.7,59.34,102.1,50.65,0
165,39,9,2,17,89.07,96.88,66.7,81.04,102.1,50.65,0
166,39,9,2,17,71.91,96.88,66.7,53.85,102.1,50.65,0
167,39,9,2,17,75.83,96.88,66.7,60.98,102.1,50.65,0
168,39,9,2,18,46.24,97.03,66.7,42.81,93.42,50.65,0
169,39,9,2,18,24.7,97.03,66.7,8.76,93.42,50.65,0
170,39,9,2,18,5.06,97.03,66.7,44.12,93.42,50.65,0
171,39,9,2,18,0.0,97.03,66.7,69.84,93.42,50.65,0
172,39,9,2,19,2.06,74.64,66.7,72.69,36.91,50.65,0
173,39,9,2,19,8.67,74.64,66.7,70.43,36.91,50.65,0
174,39,9,2,19,23.16,74.64,66.7,64.23,36.91,50.65,0
175,39,9,2,19,65.5,74.64,66.7,36.88,36.91,50.65,0
176,39,9,2,20,81.48,47.58,88.39,47.98,40.62,34.65,0
177,39,9,2,20,51.55,47.58,88.39,70.38,40.62,34.65,0
178,39,9,2,20,14.13,47.58,88.39,76.51,40.62,34.65,0
179,39,9,2,20,0.0,47.58,88.39,77.74,40.62,34.65,0
180,39,9,2,21,0.0,4.41,88.39,78.55,6.94,34.65,0
181,39,9,2,21,9.76,4.41,88.39,58.22,6.94,34.65,0
182,39,9,2,21,35.05,4.41,88.39,42.21,6.94,34.65,0
183,39,9,2,21,77.78,4.41,88.39,38.09,6.94,34.65,0
184,39,9,2,22,98.48,10.42,88.39,35.24,17.8,34.65,0
185,39,9,2,22,87.04,10.42,88.39,38.44,17.8,34.65,0
186,39,9,2,22,83.91,10.42,88.39,18.14,17.8,34.65,0
187,39,9,2,22,41.89,10.42,88.39,42.51,17.8,34.65,0
188,39,9,2,23,37.65,12.91,88.39,34.91,12.49,34.65,0
189,39,9,2,23,39.78,12.91,88.39,0.79,12.49,34.65,0
190,39,9,2,23,62.37,12.91,88.39,9.66,12.49,34.65,0
191,39,9,2,23,80.0,12.91,88.39,5.07,12.49,34.65,0
192,39,9,3,0,55.7,25.0,82.47,29.48,10.9,14.83,0
193,39,9,3,0,64.29,25.0,82.47,14.76,10.9,14.83,0
194,39,9,3,0,37.5,25.0,82.47,20.32,10.9,14.83,0
195,39,9,3,0,29.27,25.0,82.47,60.41,10.9,14.83,0
196,39,9,3,1,14.29,37.28,82.47,26.8,2.88,14.83,0
197,39,9,3,1,22.81,37.28,82.47,16.15,2.88,14.83,0
198,39,9,3,1,34.04,37.28,82.47,42.47,2.88,14.83,0
199,39,9,3,1,52.63,37.28,82.47,4.85,2.88,14.83,0
200,39,9,3,2,71.15,43.79,82.47,15.48,2.76,14.83,0
201,39,9,3,2,77.08,43.79,82.47,40.23,2.76,14.83,0
202,39,9,3,2,28.81,43.79,82.47,118.44,2.76,14.83,0
203,39,9,3,2,19.74,43.79,82.47,73.1,2.76,14.83,0
204,39,9,3,3,9.38,36.56,82.47,107.64,18.28,14.83,0
205,39,9,3,3,25.53,36.56,82.47,52.49,18.28,14.83,0
206,39,9,3,3,29.49,36.56,82.47,69.08,18.28,14.83,0
207,39,9,3,3,54.24,36.56,82.47,60.66,18.28,14.83,0
208,39,9,3,4,17.0,9.56,57.71,165.22,53.42,12.96,0
209,39,9,3,4,36.77,9.56,57.71,58.08,53.42,12.96,0
210,39,9,3,4,32.84,9.56,57.71,101.34,53.42,12.96,0
211,39,9,3,4,51.52,9.56,57.71,63.56,53.42,12.96,0
212,39,9,3,5,60.64,26.5,57.71,12.74,32.17,12.96,0
213,39,9,3,5,70.3,26.5,57.71,47.79,32.17,12.96,0
214,39,9,3,5,85.92,26.5,57.71,3.22,32.17,12.96,0
215,39,9,3,5,83.19,26.5,57.71,22.57,32.17,12.96,0
216,39,9,3,6,99.09,47.39,57.71,22.26,26.25,12.96,1
217,39,9,3,6,86.14,47.39,57.71,1.13,26.25,12.96,1
218,39,9,3,6,71.43,47.39,57.71,12.0,26.25,12.96,1
219,39,9,3,6,70.83,47.39,57.71,64.71,26.25,12.96,1
220,39,9,3,7,88.57,80.65,57.71,71.77,14.37,12.96,0
221,39,9,3,7,97.7,80.65,57.71,66.12,14.37,12.96,0
222,39,9,3,7,94.12,80.65,57.71,58.64,14.37,12.96,1
223,39,9,3,7,73.53,80.65,57.71,35.23,14.37,12.96,1
224,39,9,3,8,32.35,79.35,37.22,3.13,36.86,6.22,0
225,39,9,3,8,7.04,79.35,37.22,8.74,36.86,6.22,0
226,39,9,3,8,5.26,79.35,37.22,23.19,36.86,6.22,0
227,39,9,3,8,5.26,79.35,37.22,27.68,36.86,6.22,0
228,39,9,3,9,0.0,59.55,37.22,75.08,49.08,6.22,0
229,39,9,3,9,38.83,59.55,37.22,25.42,49.08,6.22,1
230,39,9,3,9,71.55,59.55,37.22,29.86,49.08,6.22,1
231,39,9,3,9,85.71,59.55,37.22,28.84,49.08,6.22,1
232,39,9,3,10,59.69,27.84,37.22,72.71,45.6,6.22,0
233,39,9,3,10,67.5,27.84,37.22,122.88,45.6,6.22,0
234,39,9,3,10,84.68,27.84,37.22,145.21,45.6,6.22,0
235,39,9,3,10,77.11,27.84,37.22,15.17,45.6,6.22,1
236,39,9,3,11,64.13,39.2,37.22,45.3,3.82,6.22,1
237,39,9,3,11,52.36,39.2,37.22,89.18,3.82,6.22,0
238,39,9,3,11,74.32,39.2,37.22,124.82,3.82,6.22,0
239,39,9,3,11,74.06,39.2,37.22,55.46,3.82,6.22,1
240,39,9,3,12,53.28,72.28,24.34,17.82,0.48,24.9,1
241,39,9,3,12,26.43,72.28,24.34,39.39,0.48,24.9,0
242,39,9,3,12,7.3,72.28,24.34,15.6,0.48,24.9,0
243,39,9,3,12,7.91,72.28,24.34,19.39,0.48,24.9,0
244,39,9,3,13,3.19,89.58,24.34,12.45,8.97,24.9,0
245,39,9,3,13,3.92,89.58,24.34,41.11,8.97,24.9,0
246,39,9,3,13,3.31,89.58,24.34,107.28,8.97,24.9,0
247,39,9,3,13,0.0,89.58,24.34,105.92,8.97,24.9,0
248,39,9,3,14,0.0,35.41,24.34,137.87,160.86,24.9,0
249,39,9,3,14,0.0,35.41,24.34,122.5,160.86,24.9,0
250,39,9,3,14,0.0,35.41,24.34,121.89,160.86,24.9,0
251,39,9,3,14,0.0,35.41,24.34,113.67,160.86,24.9,0
252,39,9,3,15,0.0,8.03,24.34,109.06,175.42,24.9,0
253,39,9,3,15,0.5,8.03,24.34,92.69,175.42,24.9,0
254,39,9,3,15,0.64,8.03,24.34,84.27,175.42,24.9,0
255,39,9,3,15,6.25,8.03,24.34,70.71,175.42,24.9,0
256,39,9,3,16,37.04,5.56,22.42,51.59,118.96,65.87,0
257,39,9,3,16,33.15,5.56,22.42,76.44,118.96,65.87,0
258,39,9,3,16,19.51,5.56,22.42,74.85,118.96,65.87,0
259,39,9,3,16,7.21,5.56,22.42,60.83,118.96,65.87,0
260,39,9,3,17,19.94,4.77,22.42,48.56,123.32,65.87,0
261,39,9,3,17,41.41,4.77,22.42,44.55,123.32,65.87,0
262,39,9,3,17,70.18,4.77,22.42,29.58,123.32,65.87,0
263,39,9,3,17,100.0,4.77,22.42,22.01,123.32,65.87,0
264,39,9,3,18,100.0,24.22,22.42,35.73,49.16,65.87,0
265,39,9,3,18,95.4,24.22,22.42,34.28,49.16,65.87,0
266,39,9,3,18,95.05,24.22,22.42,58.13,49.16,65.87,0
267,39,9,3,18,93.71,24.22,22.42,86.16,49.16,65.87,0
268,39,9,3,19,100.0,53.57,22.42,108.23,6.67,65.87,0
269,39,9,3,19,68.32,53.57,22.42,51.05,6.67,65.87,0
270,39,9,3,19,38.92,53.57,22.42,31.62,6.67,65.87,0
271,39,9,3,19,6.5,53.57,22.42,30.09,6.67,65.87,0
272,39,9,3,20,18.79,90.56,30.34,62.86,26.33,19.97,0
273,39,9,3,20,55.11,90.56,30.34,92.94,26.33,19.97,0
274,39,9,3,20,79.95,90.56,30.34,69.22,26.33,19.97,0
275,39,9,3,20,94.05,90.56,30.34,92.67,26.33,19.97,0
276,39,9,3,21,94.1,93.83,30.34,90.08,37.99,19.97,0
277,39,9,3,21,100.0,93.83,30.34,101.79,37.99,19.97,0
278,39,9,3,21,65.37,93.83,30.34,29.67,37.99,19.97,0
279,39,9,3,21,24.96,93.83,30.34,46.36,37.99,19.97,0
280,39,9,3,22,24.97,85.94,30.34,45.76,14.28,19.97,0
281,39,9,3,22,42.42,85.94,30.34,45.54,14.28,19.97,0
282,39,9,3,22,62.47,85.94,30.34,7.17,14.28,19.97,0
283,39,9,3,22,59.03,85.94,30.34,19.45,14.28,19.97,0
284,39,9,3,23,40.15,64.25,30.34,48.27,47.45,19.97,0
285,39,9,3,23,18.3,64.25,30.34,82.51,47.45,19.97,0
286,39,9,3,23,4.37,64.25,30.34,65.32,47.45,19.97,0
287,39,9,3,23,13.71,64.25,30.34,50.57,47.45,19.97,0
288,39,9,4,0,18.83,19.43,14.32,77.31,68.64,64.99,0
289,39,9,4,0,52.08,19.43,14.32,7.61,68.64,64.99,0
290,39,9,4,0,61.98,19.43,14.32,32.3,68.64,64.99,0
291,39,9,4,0,72.27,19.43,14.32,42.05,68.64,64.99,0
292,39,9,4,1,49.07,2.23,14.32,52.45,55.62,64.99,0
293,39,9,4,1,33.23,2.23,14.32,42.53,55.62,64.99,0
294,39,9,4,1,32.42,2.23,14.32,26.0,55.62,64.99,0
295,39,9,4,1,54.01,2.23,14.32,10.85,55.62,64.99,0
296,39,9,4,2,94.71,13.82,14.32,2.1,22.98,64.99,0
297,39,9,4,2,100.0,13.82,14.32,16.67,22.98,64.99,0
298,39,9,4,2,96.05,13.82,14.32,14.47,22.98,64.99,0
299,39,9,4,2,94.96,13.82,14.32,27.56,22.98,64.99,0
300,39,9,4,3,58.93,29.51,14.32,1.81,29.04,64.99,0
301,39,9,4,3,71.53,29.51,14.32,84.03,29.04,64.99,0
302,39,9,4,3,80.6,29.51,14.32,109.13,29.04,64.99,0
303,39,9,4,3,85.27,29.51,14.32,63.52,29.04,64.99,0
304,39,9,4,4,76.74,66.75,31.05,66.36,9.0,9.93,0
305,39,9,4,4,51.65,66.75,31.05,39.83,9.0,9.93,0
306,39,9,4,4,24.45,66.75,31.05,47.7,9.0,9.93,0
307,39,9,4,4,0.0,66.75,31.05,46.99,9.0,9.93,0
308,39,9,4,5,0.0,59.76,31.05,77.77,41.5,9.93,0
309,39,9,4,5,5.03,59.76,31.05,53.03,41.5,9.93,0
310,39,9,4,5,19.44,59.76,31.05,31.91,41.5,9.93,0
311,39,9,4,5,54.4,59.76,31.05,13.43,41.5,9.93,0
312,39,9,4,6,94.74,46.94,31.05,25.05,22.87,9.93,1
313,39,9,4,6,95.57,46.94,31.05,9.8,22.87,9.93,1
314,39,9,4,6,96.11,46.94,31.05,44.88,22.87,9.93,1
315,39,9,4,6,95.83,46.94,31.05,32.07,22.87,9.93,1
316,39,9,4,7,89.29,34.81,31.05,24.5,6.97,9.93,1
317,39,9,4,7,71.61,34.81,31.05,11.87,6.97,9.93,1
318,39,9,4,7,47.11,34.81,31.05,5.37,6.97,9.93,1
319,39,9,4,7,7.21,34.81,31.05,31.52,6.97,9.93,0
320,39,9,4,8,22.05,52.85,32.98,2.06,2.82,29.94,0
321,39,9,4,8,6.54,52.85,32.98,190.22,2.82,29.94,0
322,39,9,4,8,3.94,52.85,32.98,143.77,2.82,29.94,0
323,39,9,4,8,0.0,52.85,32.98,145.63,2.82,29.94,0
324,39,9,4,9,0.0,20.8,32.98,117.32,173.74,29.94,0
325,39,9,4,9,2.5,20.8,32.98,93.24,173.74,29.94,0
326,39,9,4,9,3.35,20.8,32.98,100.75,173.74,29.94,0
327,39,9,4,9,19.08,20.8,32.98,76.57,173.74,29.94,0
328,39,9,4,10,39.47,11.22,32.98,59.74,119.65,29.94,0
329,39,9,4,10,54.45,11.22,32.98,72.12,119.65,29.94,0
330,39,9,4,10,64.21,11.22,32.98,49.25,119.65,29.94,0
331,39,9,4,10,56.79,11.22,32.98,45.99,119.65,29.94,0
332,39,9,4,11,72.73,3.82,32.98,46.68,117.06,29.94,0
333,39,9,4,11,80.0,3.82,32.98,23.2,117.06,29.94,0
334,39,9,4,11,82.48,3.82,32.98,21.99,117.06,29.94,0
335,39,9,4,11,96.82,3.82,32.98,7.24,117.06,29.94,0
336,39,9,4,12,87.39,9.81,26.18,11.1,81.2,147.18,1
337,39,9,4,12,79.17,9.81,26.18,5.67,81.2,147.18,1
338,39,9,4,12,72.6,9.81,26.18,14.09,81.2,147.18,1
339,39,9,4,12,43.59,9.81,26.18,1.53,81.2,147.18,1
340,39,9,4,13,25.48,11.73,26.18,16.54,83.91,147.18,0
341,39,9,4,13,25.1,11.73,26.18,44.26,83.91,147.18,0
342,39,9,4,13,48.96,11.73,26.18,61.69,83.91,147.18,0
343,39,9,4,13,83.44,11.73,26.18,85.79,83.91,147.18,0
344,39,9,4,14,94.86,40.6,26.18,91.01,44.87,147.18,0
345,39,9,4,14,80.85,40.6,26.18,34.88,44.87,147.18,1
346,39,9,4,14,44.91,40.6,26.18,19.78,44.87,147.18,1
347,39,9,4,14,3.61,40.6,26.18,36.61,44.87,147.18,0
348,39,9,4,15,0.0,51.61,26.18,59.25,75.31,147.18,0
349,39,9,4,15,9.02,51.61,26.18,34.33,75.31,147.18,0
350,39,9,4,15,8.61,51.61,26.18,144.26,75.31,147.18,0
351,39,9,4,15,7.03,51.61,26.18,157.37,75.31,147.18,0
352,39,9,4,16,0.0,23.59,6.26,142.55,115.57,167.05,0
353,39,9,4,16,2.79,23.59,6.26,108.01,115.57,167.05,0
354,39,9,4,16,8.51,23.59,6.26,87.09,115.57,167.05,0
355,39,9,4,16,16.25,23.59,6.26,83.23,115.57,167.05,0
356,39,9,4,17,45.48,8.33,6.26,58.35,88.31,167.05,0
357,39,9,4,17,85.21,8.33,6.26,25.77,88.31,167.05,0
358,39,9,4,17,100.0,8.33,6.26,16.0,88.31,167.05,0
359,39,9,4,17,83.16,8.33,6.26,39.05,88.31,167.05,0
360,39,9,4,18,49.41,6.49,6.26,64.18,88.89,167.05,0
361,39,9,4,18,13.89,6.49,6.26,83.69,88.89,167.05,0
362,39,9,4,18,6.55,6.49,6.26,62.5,88.89,167.05,0
363,39,9,4,18,9.55,6.49,6.26,64.35,88.89,167.05,0
364,39,9,4,19,18.49,7.09,6.26,57.57,87.0,167.05,0
365,39,9,4,19,41.77,7.09,6.26,27.25,87.0,167.05,0
366,39,9,4,19,80.63,7.09,6.26,11.45,87.0,167.05,0
367,39,9,4,19,100.0,7.09,6.26,6.74,87.0,167.05,0
368,39,9,4,20,78.99,4.76,0.0,36.75,72.21,130.32,0
369,39,9,4,20,41.83,4.76,0.0,75.34,72.21,130.32,0
370,39,9,4,20,11.46,4.76,0.0,64.44,72.21,130.32,0
371,39,9,4,20,2.1,4.76,0.0,69.84,72.21,130.32,0
372,39,9,4,21,2.43,5.08,0.0,64.39,76.13,130.32,0
373,39,9,4,21,0.0,5.08,0.0,93.53,76.13,130.32,0
374,39,9,4,21,0.0,5.08,0.0,85.48,76.13,130.32,0
375,39,9,4,21,0.0,5.08,0.0,81.5,76.13,130.32,0
376,39,9,4,22,10.26,6.79,0.0,60.16,77.4,130.32,0
377,39,9,4,22,8.91,6.79,0.0,113.23,77.4,130.32,0
378,39,9,4,22,35.25,6.79,0.0,61.85,77.4,130.32,0
379,39,9,4,22,31.57,6.79,0.0,90.26,77.4,130.32,0
380,39,9,4,23,46.8,0.0,0.0,65.23,80.6,130.32,0
381,39,9,4,23,33.01,0.0,0.0,73.06,80.6,130.32,0
382,39,9,4,23,28.37,0.0,0.0,75.11,80.6,130.32,0
383,39,9,4,23,11.45,0.0,0.0,75.56,80.6,130.32,0
384,39,9,5,0,0.0,0.0,0.0,69.21,84.27,137.52,0
385,39,9,5,0,0.87,0.0,0.0,62.47,84.27,137.52,0
386,39,9,5,0,1.1,0.0,0.0,62.3,84.27,137.52,0
